P,S,Q,PF
202.511,204.606,29.2064,0.98976
202.501,204.608,29.288,0.989702
202.115,204.22,29.2411,0.989696
201.995,204.125,29.4092,0.989567
202.019,204.146,29.3906,0.989582
202.039,204.17,29.4225,0.989562
202.229,204.346,29.3382,0.98964
201.795,203.867,28.9929,0.989836
202.005,204.075,28.9927,0.989857
201.967,204.029,28.932,0.989895
201.921,204.005,29.0814,0.989787
202.011,204.078,28.9667,0.989875
201.935,204.036,29.2052,0.989703
201.913,203.997,29.0824,0.989786
201.728,203.815,29.0882,0.989763
201.449,203.508,28.8765,0.989882
201.682,203.754,28.9844,0.98983
201.746,203.807,28.9122,0.989887
202.041,204.131,29.1382,0.98976
201.689,203.764,29.0037,0.989818
201.706,203.775,28.9679,0.989844
201.678,203.725,28.8062,0.989953
201.783,203.83,28.8158,0.989957
201.808,203.874,28.9508,0.989866
201.93,203.99,28.9151,0.989903
19.8084,61.8019,58.5415,1.#QNAN
1.75355,5.41395,5.1221,1.#QNAN
1.55569,4.66761,4.40073,1.#QNAN
1.81076,4.80915,4.45523,1.#QNAN
1.59551,5.06638,4.80859,1.#QNAN
2.07446,5.13438,4.69664,1.#QNAN
1.64102,4.83276,4.54562,1.#QNAN
1.95862,5.83939,5.50112,1.#QNAN
1.66649,4.72879,4.42541,1.#QNAN
1.89788,4.67764,4.27532,1.#QNAN
1.86883,5.37657,5.04133,1.#QNAN
1.47136,4.72123,4.4861,1.#QNAN
1.4761,6.02284,5.83916,1.#QNAN
2.0518,5.34514,4.93565,1.#QNAN
1.36663,5.30516,5.12612,1.#QNAN
1.62527,5.06929,4.80169,1.#QNAN
1.93233,4.51571,4.08138,1.#QNAN
1.35649,4.99399,4.80623,1.#QNAN
1.56593,4.70886,4.44085,1.#QNAN
1.98717,5.14719,4.74813,1.#QNAN
1.88905,4.47734,4.05932,1.#QNAN
1.46774,5.20462,4.99338,1.#QNAN
1.96196,5.78309,5.44011,1.#QNAN
1.64194,4.87085,4.58577,1.#QNAN
1.63089,6.6818,6.47971,1.#QNAN
1.59488,4.96043,4.69704,1.#QNAN
1.6114,4.70994,4.42571,1.#QNAN
1.4758,5.76353,5.57138,1.#QNAN
1.54574,4.68133,4.41877,1.#QNAN
1.76679,5.20171,4.89247,1.#QNAN
1.24877,4.51617,4.34009,1.#QNAN
1.4781,5.49707,5.29462,1.#QNAN
1.75543,5.98061,5.71718,1.#QNAN
1.14634,4.2534,4.09601,1.#QNAN
1.88941,4.96497,4.59142,1.#QNAN
1.72967,5.70941,5.4411,1.#QNAN
1.5986,5.29364,5.0465,1.#QNAN
1.61876,5.1837,4.92447,1.#QNAN
1.52771,5.31931,5.09521,1.#QNAN
1.91602,4.40755,3.9693,1.#QNAN
1.66461,6.61145,6.39847,1.#QNAN
1.85396,4.77,4.39497,1.#QNAN
1.50425,5.80219,5.60381,1.#QNAN
1.60003,4.58856,4.30056,1.#QNAN
1.81198,4.84535,4.49378,1.#QNAN
1.74722,4.6648,4.32523,1.#QNAN
1.76186,4.47509,4.11368,1.#QNAN
1.47512,5.11175,4.89428,1.#QNAN
2.02687,4.78906,4.339,1.#QNAN
1.71021,4.5569,4.2238,1.#QNAN
1.74736,5.46087,5.17377,1.#QNAN
1.63123,5.50851,5.26144,1.#QNAN
1.7957,5.13025,4.80572,1.#QNAN
1.61355,5.09426,4.83197,1.#QNAN
1.33239,4.56786,4.36922,1.#QNAN
2.03911,4.72444,4.26174,1.#QNAN
1.56456,4.88831,4.63117,1.#QNAN
1.74759,5.0343,4.72124,1.#QNAN
1.67119,5.12512,4.845,1.#QNAN
1.44391,4.24346,3.99025,1.#QNAN
1.82392,5.42007,5.10397,1.#QNAN
2.13109,5.43686,5.00179,1.#QNAN
1.64634,5.09222,4.81875,1.#QNAN
1.46307,4.85934,4.63385,1.#QNAN
1.82077,4.54799,4.16761,1.#QNAN
1.34764,4.44116,4.23176,1.#QNAN
1.43261,5.61269,5.42678,1.#QNAN
1.64615,5.13639,4.86546,1.#QNAN
1.72225,4.73399,4.40959,1.#QNAN
1.4231,4.19853,3.95,1.#QNAN
1.68289,5.39504,5.12585,1.#QNAN
1.53962,4.17514,3.8809,1.#QNAN
1.82204,4.98372,4.63871,1.#QNAN
1.60285,4.17477,3.85481,1.#QNAN
1.69302,4.76906,4.45843,1.#QNAN
1.86143,6.26177,5.97869,1.#QNAN
1.85494,5.18728,4.84429,1.#QNAN
1.86301,5.1965,4.85107,1.#QNAN
1.46959,4.96216,4.73955,1.#QNAN
1.59202,6.06199,5.84921,1.#QNAN
1.64373,5.44275,5.18861,1.#QNAN
1.40771,4.74338,4.52968,1.#QNAN
1.71549,4.91615,4.60713,1.#QNAN
1.52976,5.24727,5.01933,1.#QNAN
1.61896,4.6146,4.32128,1.#QNAN
1.67064,5.21255,4.93758,1.#QNAN
1.57949,4.29922,3.99857,1.#QNAN
1.60584,4.8983,4.62759,1.#QNAN
1.57613,4.82555,4.5609,1.#QNAN
1.62448,3.93202,3.58076,1.#QNAN
1.43879,5.01047,4.79944,1.#QNAN
1.40725,5.11296,4.91549,1.#QNAN
1.4824,5.22341,5.00864,1.#QNAN
1.29781,4.95548,4.78252,1.#QNAN
1.78098,4.68026,4.32816,1.#QNAN
1.51036,6.04992,5.85836,1.#QNAN
188.117,224.125,121.837,0.839337
243.393,249.134,53.1737,0.976957
224.053,227.689,40.5264,0.984032
209.843,212.374,32.6935,0.98808
204.92,207.216,30.7624,0.988919
203.565,205.78,30.1093,0.989238
203.142,205.315,29.7932,0.989416
203.471,205.654,29.8906,0.989381
203.757,205.982,30.1931,0.989199
203.357,205.569,30.0759,0.989239
203.406,205.603,29.9747,0.989316
203.297,205.499,30.0018,0.989285
203.043,205.214,29.7664,0.989424
202.848,205.008,29.6819,0.989463
202.684,204.83,29.5745,0.989521
202.785,204.972,29.8631,0.98933
202.569,204.722,29.6104,0.989485
