P,S,Q,PF
570.095,580.68,110.366,0.981772
570.923,581.387,109.806,0.982002
570.476,580.893,109.519,0.982066
570.454,580.943,109.893,0.981946
570.331,580.755,109.54,0.982051
569.552,579.938,109.263,0.982092
570.084,580.574,109.868,0.981931
570.066,580.658,110.403,0.981758
571.31,582.058,111.335,0.981536
570.711,581.56,111.809,0.981345
569.839,580.592,111.225,0.981479
570.479,581.24,111.328,0.981486
570.367,581.095,111.143,0.981539
570.174,580.892,111.071,0.981549
570.158,580.792,110.632,0.98169
569.885,580.575,110.898,0.981587
570.182,581.018,111.686,0.981351
570.103,580.792,110.915,0.981595
570.121,580.781,110.767,0.981644
570.255,581.045,111.457,0.98143
570.279,581.251,112.407,0.981122
570.224,581.153,112.18,0.981193
569.252,580.151,111.927,0.981213
569.447,580.438,112.421,0.981064
569.578,580.646,112.832,0.980938
569.898,580.808,112.045,0.981216
569.167,580.146,112.332,0.981075
569.259,580.24,112.35,0.981075
569.1,579.946,111.636,0.981298
568.757,579.572,111.444,0.981339
568.762,579.722,112.194,0.981094
568.924,580.013,112.871,0.980883
569.437,580.485,112.712,0.980968
568.684,579.661,112.272,0.981063
568.626,579.704,112.789,0.98089
568.703,579.856,113.185,0.980765
568.737,579.776,112.601,0.980959
568.845,579.925,112.821,0.980894
568.694,579.775,112.812,0.980887
568.469,579.492,112.489,0.980978
568.782,579.82,112.597,0.980963
568.493,579.471,112.261,0.981055
568.228,579.327,112.859,0.980841
568.441,579.469,112.512,0.980969
568.242,579.267,112.479,0.980967
568.102,579.104,112.347,0.981001
568.058,578.921,111.625,0.981235
567.477,578.261,111.156,0.981351
566.657,577.395,110.837,0.981403
566.906,577.753,111.428,0.981225
567.504,578.42,111.843,0.981128
566.704,577.657,111.957,0.981039
566.847,577.842,112.19,0.980971
567.055,577.955,111.716,0.981141
567.33,578.265,111.929,0.981089
566.703,577.486,111.074,0.981328
566.078,576.756,110.467,0.981486
566.446,577.205,110.926,0.98136
566.345,577.21,111.471,0.981175
565.947,576.74,111.053,0.981287
566.054,576.832,110.987,0.981315
566.787,577.635,111.421,0.98122
565.876,576.691,111.161,0.981247
565.993,576.746,110.851,0.981356
566.783,577.767,112.122,0.980989
566.478,577.395,111.748,0.981093
565.279,576.207,111.689,0.981034
565.689,576.678,112.043,0.980944
565.897,576.834,111.79,0.981041
565.292,576.064,110.878,0.981302
565.577,576.531,111.85,0.981001
565.274,576.494,113.184,0.980538
565.418,576.572,112.862,0.980655
565.063,576.067,112.055,0.980899
564.642,575.58,111.674,0.980997
564.585,575.502,111.565,0.98103
565.127,576.173,112.278,0.980829
565.063,576.198,112.73,0.980675
565.06,576.202,112.765,0.980663
564.804,575.875,112.381,0.980774
565.077,576.155,112.439,0.980773
565.299,576.469,112.931,0.980624
564.711,576.001,113.484,0.980399
564.529,575.682,112.767,0.980627
564.439,575.568,112.639,0.980664
563.476,574.301,110.978,0.981152
562.9,573.659,110.579,0.981246
562.347,573.1,110.497,0.981237
563.101,573.981,111.224,0.981046
562.944,573.88,111.5,0.980944
563.034,573.94,111.353,0.980998
562.742,573.67,111.441,0.98095
562.559,573.53,111.646,0.98087
562.545,573.571,111.924,0.980776
562.252,573.307,112.044,0.980717
562.307,573.333,111.901,0.980768
562.002,572.875,111.083,0.98102
561.585,572.427,110.882,0.98106
561.755,572.57,110.76,0.981111
561.648,572.566,111.28,0.980932
561.254,572.129,111.018,0.980993
561.018,571.85,110.778,0.981057
561.174,571.978,110.646,0.981111
561.271,572.119,110.883,0.981039
560.663,571.525,110.894,0.980995
560.655,571.391,110.245,0.98121
560.248,570.905,109.792,0.981334
559.836,570.403,109.288,0.981474
560.621,571.19,109.375,0.981495
560.638,571.356,110.153,0.98124
560.401,571.232,110.709,0.981039
559.745,570.634,110.945,0.980918
559.983,570.876,110.988,0.980919
559.412,570.353,111.175,0.980819
559.388,570.196,110.493,0.981045
559.888,570.612,110.105,0.981207
559.259,569.999,110.127,0.981158
559.104,569.875,110.273,0.981099
558.561,569.282,109.965,0.981167
558.761,569.385,109.477,0.981341
558.682,569.234,109.097,0.981462
558.626,569.331,109.886,0.981197
558.294,568.997,109.845,0.981189
558.546,569.321,110.242,0.981073
558.305,569.044,110.033,0.981127
557.747,568.309,109.053,0.981416
557.768,568.285,108.824,0.981494
557.252,567.786,108.861,0.981448
557.147,567.745,109.189,0.981332
556.996,567.613,109.271,0.981295
556.786,567.482,109.66,0.981152
556.682,567.343,109.469,0.981209
556.97,567.626,109.472,0.981227
556.724,567.268,108.862,0.981413
556.977,567.369,108.097,0.981683
556.371,566.7,107.703,0.981774
556.542,566.813,107.416,0.981879
556.787,567.105,107.684,0.981807
556.547,566.952,108.122,0.981647
556.966,567.725,110.001,0.98105
557.143,567.939,110.212,0.980991
557.054,567.848,110.192,0.980991
