P,S,Q,PF
166.996,727.335,707.905,0.229599
90.1527,393.949,383.495,0.228844
71.2861,332.81,325.085,0.214195
78.7313,366.728,358.177,0.214686
83.2651,386.175,377.091,0.215615
86.2436,393.451,383.883,0.219198
89.158,404.427,394.477,0.220455
95.6811,423.332,412.377,0.226019
93.6685,414.94,404.229,0.22574
91.7306,408.889,398.467,0.224341
86.7532,392.33,382.618,0.221123
61.5148,320.694,314.739,0.191818
4.91972,10.962,9.79597,1.#QNAN
4.86246,10.534,9.34459,1.#QNAN
4.84808,10.838,9.69316,1.#QNAN
9.86417,74.3113,73.6537,1.#QNAN
174.854,728.297,706.995,0.240087
101.676,405.57,392.618,0.250698
84.3599,347.806,337.42,0.242548
87.0785,362.326,351.707,0.240332
96.8543,394.671,382.602,0.245405
95.2055,384.554,372.583,0.247574
98.5886,397.195,384.765,0.248212
96.6495,392.58,380.497,0.24619
98.7942,400.367,387.987,0.246759
96.5562,391.375,379.277,0.24671
104.059,411.241,397.858,0.253037
68.5972,319.701,312.255,0.214567
5.1003,11.0734,9.82892,1.#QNAN
4.66506,10.8242,9.76729,1.#QNAN
5.15603,10.8264,9.51976,1.#QNAN
8.76981,72.7999,72.2698,1.#QNAN
170.791,734.4,714.265,0.232559
87.0428,380.167,370.068,0.22896
71.8284,329.29,321.361,0.218131
74.3207,344.869,336.765,0.215504
82.9453,377.316,368.086,0.21983
87.9614,394.219,384.281,0.223128
88.5051,397.344,387.362,0.222742
89.251,397.268,387.113,0.224662
90.2724,403.461,393.232,0.223745
87.2083,390.842,380.989,0.223129
89.7409,399.721,389.517,0.224509
62.0728,324.377,318.383,0.19136
4.9478,10.8902,9.70134,1.#QNAN
4.8675,10.7774,9.61561,1.#QNAN
4.88388,10.9476,9.79782,1.#QNAN
7.77792,64.2756,63.8032,1.#QNAN
184.317,772.815,750.513,0.2385
104.412,422.748,409.651,0.246984
72.3326,306.585,297.93,0.23593
768.088,1238.47,971.516,0.620192
1942.32,1977.08,369.105,0.982418
1945.12,1979.77,368.809,0.982495
1951.64,1989.29,385.188,0.981075
1953.71,1990.14,379.06,0.981693
1956.86,1995.42,390.361,0.980678
1959.04,1997.3,389.105,0.98084
1955.98,1992.13,377.769,0.981855
1927.89,1953.35,314.364,0.986965
1860.76,1860.58,0,-1
1859.71,1859.58,0,-1
1859.02,1858.84,0,-1
1860.55,1861.47,58.6622,0.999503
2014.05,2127.81,686.417,0.946537
1945.34,1985.12,395.445,0.979958
1919.11,1943.51,306.967,0.987448
1927.36,1956.16,334.447,0.985276
1933.93,1968.22,365.754,0.982582
1937.65,1974.46,379.472,0.981358
