P,S,Q,PF
333.674,333.69,3.2608,-0.999952
333.269,333.267,0,-1
332.275,332.248,0,-1
332.695,332.665,0,-1
332.739,332.735,0,-1
333.045,333.046,0.765466,-0.999997
333.208,333.181,0,-1
333.1,333.081,0,-1
333.024,333.036,2.8367,-0.999964
332.832,332.827,0,-1
332.459,332.462,1.25623,-0.999993
332.694,332.688,0,-1
332.488,332.467,0,-1
332.641,332.62,0,-1
332.675,332.649,0,-1
332.495,332.47,0,-1
332.252,332.211,0,-1
332.312,332.274,0,-1
332.426,332.409,0,-1
332.742,332.722,0,-1
138.251,213.671,162.917,-0.647028
2.85175,6.07988,5.36959,1.#QNAN
2.93874,6.52186,5.82224,1.#QNAN
2.92171,6.20008,5.46851,1.#QNAN
3.16585,6.59351,5.78375,1.#QNAN
2.92107,5.99864,5.23937,1.#QNAN
3.13194,6.28913,5.45382,1.#QNAN
2.97424,5.93323,5.13391,1.#QNAN
2.94356,5.58264,4.74356,1.#QNAN
3.06386,6.52346,5.75919,1.#QNAN
2.94712,6.18004,5.43207,1.#QNAN
3.04085,6.64212,5.90517,1.#QNAN
3.03879,7.13584,6.45647,1.#QNAN
3.02993,7.12665,6.45048,1.#QNAN
2.92163,5.84312,5.06025,1.#QNAN
3.01079,6.53608,5.80133,1.#QNAN
2.98423,5.83923,5.01906,1.#QNAN
2.94842,6.51647,5.81129,1.#QNAN
3.03812,7.53762,6.89823,1.#QNAN
3.16206,6.49528,5.67362,1.#QNAN
3.07591,6.0179,5.17242,1.#QNAN
2.97086,6.99937,6.3376,1.#QNAN
2.88098,6.15683,5.44119,1.#QNAN
2.96171,6.03005,5.2526,1.#QNAN
2.90242,6.6157,5.94503,1.#QNAN
2.91159,6.55854,5.87683,1.#QNAN
2.99862,5.73894,4.89323,1.#QNAN
3.01708,5.999,5.18509,1.#QNAN
3.06912,5.8223,4.94769,1.#QNAN
3.10433,6.16888,5.33087,1.#QNAN
2.94861,6.88622,6.223,1.#QNAN
2.96372,6.36539,5.63334,1.#QNAN
2.90768,5.82211,5.04404,1.#QNAN
3.03989,6.25208,5.4633,1.#QNAN
2.9575,6.38823,5.66239,1.#QNAN
3.04077,6.55164,5.80325,1.#QNAN
3.1358,6.33457,5.50395,1.#QNAN
3.02037,6.60561,5.87464,1.#QNAN
3.13106,6.38663,5.56647,1.#QNAN
2.96879,6.13356,5.36719,1.#QNAN
3.18968,6.22977,5.35126,1.#QNAN
2.92765,6.94231,6.2948,1.#QNAN
3.14089,6.69181,5.9089,1.#QNAN
3.09331,6.30969,5.49942,1.#QNAN
3.01385,6.27458,5.50337,1.#QNAN
3.08304,6.17137,5.3461,1.#QNAN
2.93318,5.96161,5.19011,1.#QNAN
3.10234,6.03872,5.18089,1.#QNAN
2.98209,6.48635,5.76019,1.#QNAN
3.13181,6.90723,6.15642,1.#QNAN
3.07738,6.16336,5.34011,1.#QNAN
3.06281,6.14163,5.32342,1.#QNAN
3.06965,6.8503,6.12404,1.#QNAN
2.92611,6.29262,5.5709,1.#QNAN
3.12339,6.31422,5.48761,1.#QNAN
3.05217,6.41507,5.64246,1.#QNAN
3.06372,6.5112,5.74537,1.#QNAN
3.2152,5.79117,4.81665,1.#QNAN
3.0758,6.0456,5.20468,1.#QNAN
182.714,248.37,168.235,-0.735654
339.075,339.058,0,-1
339.023,339.006,0,-1
338.799,338.778,0,-1
339.016,338.968,0,-1
338.914,338.879,0,-1
338.893,338.877,0,-1
338.943,338.935,0,-1
338.905,338.894,0,-1
338.695,338.681,0,-1
338.79,338.787,0,-1
338.545,338.535,0,-1
338.316,338.305,0,-1
338.361,338.362,0.824432,-0.999997
338.684,338.679,0,-1
338.704,338.71,2.0039,-0.999983
338.824,338.802,0,-1
338.88,338.879,0,-1
338.681,338.673,0,-1
338.638,338.604,0,-1
338.283,338.273,0,-1
337.16,337.142,0,-1
337.857,337.84,0,-1
338.186,338.169,0,-1
337.783,337.756,0,-1
337.773,337.773,0.5,-0.999999
337.934,337.93,0,-1
337.912,337.903,0,-1
338.408,338.402,0,-1
338.517,338.496,0,-1
338.68,338.645,0,-1
338.054,338.054,0.279509,-1
337.944,337.909,0,-1
337.719,337.705,0,-1
338.158,338.126,0,-1
338.049,338.037,0,-1
338.424,338.42,0,-1
338.699,338.666,0,-1
339.003,339.011,2.27761,-0.999977
338.541,338.528,0,-1
338.625,338.624,0,-1
339.091,339.091,0.515388,-0.999999
339.087,339.102,3.18443,-0.999956
338.795,338.78,0,-1
338.86,338.836,0,-1
338.94,338.916,0,-1
338.932,338.932,0.631219,-0.999998
339.126,339.128,1.15244,-0.999994
339.116,339.099,0,-1
339.155,339.117,0,-1
339.281,339.263,0,-1
339.974,339.966,0,-1
339.946,339.962,3.20887,-0.999955
340.165,340.166,0.612372,-0.999998
340.07,340.06,0,-1
340.122,340.101,0,-1
340.195,340.164,0,-1
339.62,339.605,0,-1
339.704,339.689,0,-1
339.346,339.326,0,-1
339.933,339.904,0,-1
339.803,339.78,0,-1
339.783,339.768,0,-1
339.744,339.729,0,-1
339.619,339.582,0,-1
339.483,339.457,0,-1
339.307,339.276,0,-1
339.517,339.499,0,-1
339.781,339.771,0,-1
340.073,340.054,0,-1
340.094,340.089,0,-1
340.227,340.195,0,-1
340.244,340.238,0,-1
339.834,339.807,0,-1
339.724,339.692,0,-1
339.655,339.629,0,-1
339.503,339.485,0,-1
339.658,339.627,0,-1
339.472,339.443,0,-1
339.589,339.558,0,-1
339.756,339.717,0,-1
339.891,339.874,0,-1
339.504,339.503,0,-1
338.569,338.565,0,-1
339.113,339.115,0.976281,-0.999996
339.475,339.431,0,-1
339.621,339.598,0,-1
339.604,339.581,0,-1
339.623,339.615,0,-1
339.722,339.718,0,-1
339.798,339.785,0,-1
339.605,339.589,0,-1
339.893,339.894,0.829156,-0.999997
340.125,340.108,0,-1
