P,S,Q,PF
1247.11,1247.24,18.2106,-0.999893
1244.51,1244.71,21.8832,-0.999845
1247.44,1247.63,21.8232,-0.999847
1246.4,1246.54,18.4696,-0.99989
1245.59,1245.81,23.5717,-0.999821
1245.53,1245.69,19.6755,-0.999875
1246.22,1246.5,26.5,-0.999774
1247.5,1247.67,20.3224,-0.999867
1247.62,1247.78,20.307,-0.999868
1247.69,1247.86,20.2546,-0.999868
1248.07,1248.28,23.246,-0.999827
1247.96,1248.09,18.0797,-0.999895
1248.65,1248.83,21.0624,-0.999858
1248.43,1248.54,16.5643,-0.999912
1248.06,1248.19,17.9965,-0.999896
1248.12,1248.26,18.2483,-0.999893
1248.89,1249.04,19.1442,-0.999883
1249.47,1249.67,22.0397,-0.999844
1248.59,1248.86,25.9976,-0.999783
1248.08,1248.35,25.7561,-0.999787
1247.53,1247.73,21.9118,-0.999846
1247.47,1247.65,21.4884,-0.999852
1248.77,1248.91,19.1898,-0.999882
1248.76,1248.9,18.7317,-0.999888
1249.4,1249.62,23.5106,-0.999823
1248.6,1248.75,19.1964,-0.999882
1248.81,1248.98,20.8866,-0.99986
1249.07,1249.24,20.9255,-0.99986
1250.34,1250.49,19.0755,-0.999884
1251.85,1252.09,24.6247,-0.999807
1251.7,1251.92,23.6511,-0.999822
1251.98,1252.14,19.7104,-0.999876
1251.37,1251.63,25.6539,-0.99979
1252.58,1252.82,24.6374,-0.999807
1252.32,1252.57,24.5611,-0.999808
1252.43,1252.63,22.2711,-0.999842
1251.71,1251.9,21.9488,-0.999846
1251.63,1251.85,23.2648,-0.999827
1249.59,1249.78,21.5407,-0.999851
1248.62,1248.8,21.095,-0.999857
1248.89,1249.06,20.67,-0.999863
1248.69,1248.85,19.5448,-0.999878
1247.75,1247.86,16.707,-0.99991
1247.73,1247.91,20.7906,-0.999861
1247.83,1247.92,14.4568,-0.999933
1247.85,1248,19.5448,-0.999877
1248.32,1248.51,21.4942,-0.999852
1247.46,1247.65,21.5639,-0.999851
1247.69,1247.84,19.3423,-0.99988
1246.16,1246.34,21.1749,-0.999856
1246.87,1246.98,17.1245,-0.999906
1249.44,1249.54,16.198,-0.999916
1248.27,1248.53,25.271,-0.999795
1249.08,1249.25,20.6428,-0.999864
1248.65,1248.89,24.5433,-0.999807
1248.87,1249.07,22.5444,-0.999837
1247.65,1247.92,25.5367,-0.999791
1247.19,1247.43,24.9123,-0.999801
1246.82,1247.08,25.4534,-0.999792
1245.8,1245.99,21.7859,-0.999847
1245.48,1245.64,19.9812,-0.999871
1246.59,1246.85,25.5098,-0.999791
1245.61,1245.81,22.7651,-0.999833
1245.78,1245.97,21.7687,-0.999847
1246.39,1246.66,25.9567,-0.999783
1246.76,1246.94,21.1631,-0.999856
1247.42,1247.63,23.2379,-0.999827
1249.45,1249.65,22.4778,-0.999838
1248.12,1248.38,25.4951,-0.999791
1248.65,1248.91,25.6442,-0.999789
1249.35,1249.65,27.2213,-0.999763
1249.74,1249.93,21.8861,-0.999847
1248.88,1249.12,24.3156,-0.999811
1247.27,1247.43,20.3009,-0.999868
1248,1248.19,21.8632,-0.999847
1248.54,1248.66,17.5321,-0.999901
1247.54,1247.76,23.4014,-0.999824
1247.51,1247.68,20.8026,-0.999861
1245.98,1246.23,25.2661,-0.999794
1244.69,1244.87,21.0416,-0.999857
1245.15,1245.38,24.1661,-0.999812
1246.08,1246.31,23.6114,-0.999821
1246.72,1246.93,23.1463,-0.999828
1247.42,1247.65,23.8196,-0.999818
1247.85,1248.12,25.9302,-0.999784
1248.12,1248.35,24.2332,-0.999812
1247.74,1248,25.3895,-0.999793
1247.68,1247.87,21.8832,-0.999846
1247.34,1247.53,21.7543,-0.999848
1247.3,1247.49,21.5291,-0.999851
1247.64,1247.85,22.6108,-0.999836
1248.31,1248.46,19.2516,-0.999881
1248.22,1248.39,20.3009,-0.999868
259.853,574.139,511.969,0.452596
1.79682,5.00495,4.67129,1.#QNAN
2.02699,4.51611,4.03566,1.#QNAN
1.59255,4.51086,4.22039,1.#QNAN
1.65632,5.14193,4.86786,1.#QNAN
1.4044,5.09103,4.89349,1.#QNAN
1.87699,6.1265,5.83188,1.#QNAN
1.91061,4.40755,3.97191,1.#QNAN
1.66188,5.07737,4.79769,1.#QNAN
1.87449,5.37609,5.03872,1.#QNAN
1.6362,5.29075,5.03139,1.#QNAN
1.9928,4.7828,4.34786,1.#QNAN
1.93996,4.61804,4.19081,1.#QNAN
1.83654,5.67212,5.36657,1.#QNAN
1.697,5.03401,4.73935,1.#QNAN
1.58805,4.4229,4.12797,1.#QNAN
1.6554,4.61053,4.30309,1.#QNAN
1.70157,5.37537,5.09895,1.#QNAN
1.60305,5.20187,4.9487,1.#QNAN
1.50199,5.07342,4.84599,1.#QNAN
1.86612,5.27597,4.93492,1.#QNAN
1.62275,4.65378,4.36169,1.#QNAN
1.80409,4.90509,4.56126,1.#QNAN
1.60924,4.72514,4.44266,1.#QNAN
1.43777,4.98206,4.77008,1.#QNAN
1.612,4.73311,4.45015,1.#QNAN
1.54369,5.01056,4.76684,1.#QNAN
