P,S,Q,PF
1364.31,1366.28,73.2811,-0.998561
1363.39,1365.36,73.2163,-0.998561
1364.39,1366.33,72.7427,-0.998582
1364.78,1366.74,73.2214,-0.998564
1363,1364.97,73.1642,-0.998562
1363.77,1365.61,70.9428,-0.99865
1364.16,1366.15,73.8275,-0.998539
1365.63,1367.62,73.814,-0.998542
1366.77,1368.72,73.1215,-0.998572
1366.55,1368.54,73.7682,-0.998546
1364.68,1366.63,72.9538,-0.998574
1364.38,1366.35,73.2445,-0.998562
1363.53,1365.45,72.4206,-0.998592
1363.48,1365.41,72.5543,-0.998587
1363.23,1365.18,72.9563,-0.998571
1363.1,1365.12,74.2184,-0.998521
1363.55,1365.46,72.0798,-0.998606
1363.71,1365.64,72.667,-0.998583
1364.53,1366.44,72.2418,-0.998601
1363.44,1365.4,73.1531,-0.998564
1362.84,1364.87,74.4085,-0.998513
1363.84,1365.85,74.0793,-0.998528
1363.75,1365.82,75.2222,-0.998482
1362.66,1364.61,72.9255,-0.998571
1362.85,1364.83,73.4132,-0.998552
1363.89,1365.88,73.5315,-0.99855
1364.54,1366.5,73.3127,-0.99856
1364.84,1366.82,73.5298,-0.998552
1364.26,1366.17,72.1517,-0.998604
1365.33,1367.31,73.6521,-0.998548
1365.65,1367.6,72.9632,-0.998576
1366.76,1368.79,74.5042,-0.998518
1365.71,1367.71,73.9383,-0.998538
1364.1,1366.12,74.2167,-0.998523
1364.46,1366.44,73.5671,-0.99855
1366.4,1368.4,73.9476,-0.998539
1366.41,1368.31,72.0208,-0.998614
1365.94,1367.83,71.7905,-0.998622
1365.33,1367.21,71.6345,-0.998626
1367.29,1369.28,73.7521,-0.998548
1366.76,1368.67,72.3723,-0.998601
1366.27,1368.22,73.0394,-0.998574
1365.07,1367.07,73.9569,-0.998536
1364.6,1366.62,74.2824,-0.998522
1364.98,1367.06,75.4603,-0.998475
1366.2,1368.2,74.0397,-0.998535
1364.91,1366.97,74.9517,-0.998496
1363.27,1365.23,73.0804,-0.998566
1358.88,1361.01,76.1093,-0.998435
1175.15,1179.4,100.066,-0.996394
1171.95,1176.14,99.1955,-0.996437
1174.69,1178.89,99.4491,-0.996436
1175.94,1180.1,99.0328,-0.996473
1174.64,1178.82,99.1728,-0.996455
1176.04,1180.2,98.9602,-0.996478
1176.69,1180.89,99.4698,-0.996446
1177.71,1181.8,98.2917,-0.996535
1177.3,1181.52,99.6582,-0.996436
1175.17,1179.39,99.6757,-0.996422
1176.23,1180.34,98.3648,-0.996521
1176.18,1180.39,99.6161,-0.996433
1174.41,1178.57,98.935,-0.99647
1175.49,1179.67,99.1955,-0.996458
1176.47,1180.69,99.7328,-0.996426
1174.75,1178.95,99.4296,-0.996437
1174.71,1178.94,99.8067,-0.99641
1175.06,1179.28,99.6462,-0.996424
1174.8,1179.03,99.7152,-0.996417
1173.84,1178.01,99.0928,-0.996456
1175.85,1180.02,99.0858,-0.996468
1176.83,1181.01,99.3649,-0.996454
1175.85,1180.01,98.9609,-0.996477
1176.78,1180.93,98.8983,-0.996487
1178.01,1182.26,100.087,-0.99641
1178.88,1183.05,99.3454,-0.996468
1179.7,1183.93,99.9619,-0.996429
1179.65,1183.79,98.8699,-0.996506
1180.07,1184.15,98.2713,-0.996551
1180.49,1184.66,99.3013,-0.996481
1179.28,1183.43,99.0435,-0.996492
1179.53,1183.68,98.9754,-0.996498
1178.39,1182.56,99.1627,-0.996478
1178.6,1182.82,99.8499,-0.996431
1178.77,1182.96,99.4384,-0.996461
1178.07,1182.21,98.818,-0.9965
1178.51,1182.6,98.3044,-0.996539
1178.82,1182.97,99.0322,-0.99649
1179.11,1183.34,100.025,-0.996421
1178.56,1182.82,100.205,-0.996405
1179.03,1183.23,99.5088,-0.996457
1178.02,1182.18,99.1917,-0.996474
1178.14,1182.34,99.6362,-0.996443
1178.25,1182.37,98.5812,-0.996518
1178.99,1183.07,98.2478,-0.996546
1179.01,1183.12,98.5324,-0.996526
1179.53,1183.57,97.7279,-0.996585
1178.29,1182.47,99.3082,-0.996467
1178.04,1182.23,99.4472,-0.996456
1177.52,1181.61,98.1491,-0.996544
1177.61,1181.77,99.0461,-0.996482
1177.97,1182.11,98.9242,-0.996492
1179.19,1183.39,99.6682,-0.996447
1179.21,1183.43,99.8167,-0.996437
1179.99,1184.13,98.9286,-0.996504
1180.34,1184.49,99.0694,-0.996496
1180.77,1184.96,99.5559,-0.996464
1180.89,1185.09,99.6531,-0.996458
1180.76,1184.9,98.9141,-0.99651
1180.73,1184.87,98.9337,-0.996508
1179.71,1183.8,98.2987,-0.996547
1181.1,1185.26,99.2805,-0.996486
1181.4,1185.59,99.5866,-0.996466
1180.27,1184.54,100.496,-0.996395
1181.03,1185.18,99.1262,-0.996496
1181.6,1185.82,99.9331,-0.996443
1182.03,1186.23,99.7334,-0.996459
1181.48,1185.66,99.4692,-0.996475
1181.58,1185.77,99.576,-0.996468
1181.02,1185.17,99.0644,-0.996501
1179.82,1183.94,98.6845,-0.99652
1179.43,1183.5,97.9968,-0.996566
1180.29,1184.42,98.8477,-0.996511
1180.59,1184.69,98.493,-0.996538
1180.34,1184.5,99.1161,-0.996493
1179.38,1183.5,98.6357,-0.996521
1180,1184.13,98.7775,-0.996515
1179.74,1183.82,98.1472,-0.996557
1179.68,1183.82,98.9331,-0.996502
1179.32,1183.44,98.642,-0.99652
1179.81,1183.99,99.3793,-0.996471
1180.58,1184.74,99.1968,-0.996489
1179.32,1183.53,99.7716,-0.99644
1179.08,1183.24,99.0921,-0.996487
1180.02,1184.13,98.5704,-0.996529
1179.68,1183.84,99.1552,-0.996486
1180.53,1184.69,99.1615,-0.996491
1181.33,1185.42,98.3082,-0.996555
1180.21,1184.35,98.8737,-0.996509
1179.04,1183.19,99.0467,-0.99649
1178,1182.1,98.3279,-0.996535
1176.24,1180.3,97.8206,-0.99656
1176.64,1180.74,98.3978,-0.996522
1177.3,1181.39,98.1676,-0.996542
1177.11,1181.24,98.6477,-0.996507
1177.15,1181.29,98.7472,-0.9965
1177.95,1182.04,98.3044,-0.996536
1178.3,1182.4,98.387,-0.996532
1177.43,1181.56,98.6927,-0.996505
1178.18,1182.31,98.6617,-0.996512
1178.82,1182.99,99.2894,-0.996472
1179.53,1183.74,99.756,-0.996443
1179.78,1183.87,98.3584,-0.996543
1180.13,1184.23,98.453,-0.996538
1180.59,1184.64,97.8947,-0.99658
1180.92,1185.05,98.842,-0.996516
1181.15,1185.31,99.2276,-0.99649
1181.47,1185.61,98.9526,-0.996511
1182.54,1186.64,98.5285,-0.996547
1182.48,1186.55,98.2459,-0.996566
1182.63,1186.65,97.6192,-0.996611
1181.9,1185.96,98.0038,-0.99658
1180.69,1184.81,98.7066,-0.996524
1181.07,1185.21,98.9495,-0.996509
1181.65,1185.76,98.6294,-0.996535
1182.97,1187.1,99.0063,-0.996516
1182.97,1187.07,98.545,-0.996548
1181.93,1186.05,98.7364,-0.996529
1306.28,1312.97,132.406,-0.994902
1411.75,1412.7,51.8013,-0.999327
1396.5,1397.81,60.4783,-0.999064
1382.37,1384.03,67.7468,-0.998801
1375.37,1377.19,70.7284,-0.99868
1372.89,1374.7,70.6116,-0.99868
1373.06,1374.96,72.298,-0.998617
1374.38,1376.34,73.3135,-0.99858
1373.07,1374.99,72.7745,-0.998598
1372.81,1374.75,72.934,-0.998592
1372.88,1374.74,71.4292,-0.998649
1375.21,1377.18,73.5068,-0.998574
1374.84,1376.75,72.6111,-0.998608
1376.66,1378.52,71.6362,-0.998649
1378.24,1380.1,71.6345,-0.998652
1376.84,1378.72,71.9149,-0.998639
1378.06,1379.87,70.578,-0.998691
1376.38,1378.24,71.4825,-0.998654
1376.31,1378.19,71.8932,-0.998638
1375.17,1377.09,72.7753,-0.998603
1376.55,1378.43,71.9262,-0.998638
1378.44,1380.33,72.3066,-0.998627
1380.1,1381.99,72.1492,-0.998636
1377.31,1379.29,73.94,-0.998562
1371.59,1373.56,73.5315,-0.998566
1371.23,1373.17,73.0325,-0.998585
1371.99,1373.94,73.1967,-0.99858
1371.58,1373.47,72.0104,-0.998625
1371.89,1373.87,73.8283,-0.998555
1372.76,1374.69,72.8543,-0.998595
1371.38,1373.35,73.5671,-0.998564
1372.42,1374.37,73.0505,-0.998586
1372.84,1374.79,73.2018,-0.998581
1373.74,1375.7,73.3442,-0.998578
1373.22,1375.17,73.0941,-0.998586
1374.28,1376.28,74.0971,-0.99855
1374.33,1376.19,71.5542,-0.998647
1373.87,1375.75,71.9184,-0.998633
1374.34,1376.22,72.0477,-0.998629
1374.22,1376.09,71.7461,-0.99864
1374.39,1376.27,71.947,-0.998633
1374.88,1376.87,73.9814,-0.998555
1374.88,1376.74,71.4738,-0.998651
1374.5,1376.52,74.5277,-0.998533
1374.26,1376.22,73.4226,-0.998576
1372.77,1374.77,74.1713,-0.998544
