P,S,Q,PF
1367.01,1370.83,102.294,-0.997212
1367.27,1370.96,100.468,-0.997311
1367.05,1370.8,101.353,-0.997263
1367.16,1370.93,101.492,-0.997256
1367.07,1370.79,100.871,-0.997289
1369.93,1373.64,100.907,-0.997298
1368.11,1371.82,100.781,-0.997298
1369.42,1373.17,101.445,-0.997267
1368.05,1371.75,100.615,-0.997306
1369.56,1373.34,101.807,-0.997249
1368.8,1372.59,101.966,-0.997237
1369.11,1372.82,100.792,-0.997301
1370.48,1374.23,101.423,-0.997273
1369.72,1373.56,102.639,-0.997204
1370.12,1373.84,101.035,-0.997292
1368.84,1372.51,100.304,-0.997326
1371.19,1375.02,102.624,-0.997211
1370.35,1373.98,99.7973,-0.997359
1370.51,1374.32,102.274,-0.997227
1371.09,1374.75,100.254,-0.997337
1372.57,1376.38,102.308,-0.997234
1372.29,1375.93,100.1,-0.99735
1371.62,1375.31,100.668,-0.997318
1372.84,1376.56,101.053,-0.997302
1373.05,1376.75,100.879,-0.997312
1373.01,1376.73,101.187,-0.997295
1370.53,1374.24,100.933,-0.997299
1370.5,1374.16,100.285,-0.997334
1371.39,1375.08,100.655,-0.997317
1372.87,1376.58,100.947,-0.997308
1372.57,1376.24,100.433,-0.997334
1373.2,1376.8,99.5527,-0.997382
1372.75,1376.41,100.248,-0.997344
1372.98,1376.61,99.8311,-0.997367
1373.17,1376.94,101.915,-0.997257
1372.29,1375.91,99.8161,-0.997365
1374.02,1377.74,101.152,-0.997301
1372.56,1376.23,100.461,-0.997332
1374.12,1377.77,100.281,-0.997348
1372.87,1376.59,101.186,-0.997295
1373.3,1376.98,100.587,-0.997328
1372.72,1376.34,99.7798,-0.997369
1373.04,1376.63,99.4397,-0.997388
1372.74,1376.51,101.773,-0.997263
1373.67,1377.31,100.009,-0.99736
1373.68,1377.36,100.653,-0.997326
1373.09,1376.71,99.8299,-0.997367
1374.15,1377.93,102.041,-0.997254
1374.01,1377.7,100.662,-0.997327
1374.96,1378.69,101.237,-0.9973
1374.47,1378.1,100.003,-0.997364
1375.91,1379.56,100.314,-0.997353
1374.4,1378.12,101.164,-0.997302
1375.32,1379.03,101.022,-0.997313
1375.76,1379.5,101.413,-0.997294
1374.61,1378.33,101.255,-0.997298
1374.16,1377.86,100.858,-0.997317
1374.72,1378.34,99.7547,-0.997378
1374.27,1378.02,101.578,-0.99728
1373.97,1377.59,99.7641,-0.997374
1373.1,1376.84,101.401,-0.997284
1372.51,1376.19,100.514,-0.997329
1372.31,1376.01,100.784,-0.997314
1372.96,1376.63,100.338,-0.99734
1373.36,1377.12,101.744,-0.997267
1372.92,1376.61,100.66,-0.997323
1374.31,1378.03,101.14,-0.997303
1373.96,1377.55,99.3837,-0.997394
1373.51,1377.26,101.578,-0.997276
1373.16,1376.8,100.039,-0.997357
1373.49,1377.19,100.918,-0.997312
1373.75,1377.39,100.119,-0.997355
1372.85,1376.57,101.129,-0.997298
1373.47,1377.08,99.6312,-0.997379
1371.1,1374.79,100.725,-0.997312
1372.06,1375.75,100.699,-0.997318
1372.38,1376.13,101.395,-0.997282
1373.06,1376.73,100.417,-0.997336
1372.29,1375.97,100.565,-0.997326
1374.99,1378.67,100.714,-0.997328
1374.53,1378.17,100.131,-0.997357
1377.41,1381.1,101.006,-0.997322
1376.92,1380.57,100.338,-0.997355
1377.85,1381.54,101.011,-0.997324
1376.82,1380.45,99.9769,-0.997374
1377.57,1381.2,99.9844,-0.997376
1375.93,1379.61,100.706,-0.997332
120.273,402.745,384.367,-0.298632
6.45778,31.748,31.0843,1.#QNAN
6.58871,31.5556,30.86,1.#QNAN
6.53763,31.5169,30.8314,1.#QNAN
6.59523,31.7396,31.0468,1.#QNAN
6.52366,31.8393,31.1639,1.#QNAN
6.52673,31.5092,30.8258,1.#QNAN
6.43025,31.4969,30.8336,1.#QNAN
6.63593,31.6262,30.9221,1.#QNAN
6.58973,31.4722,30.7746,1.#QNAN
6.52587,31.5241,30.8413,1.#QNAN
6.56903,31.4378,30.7439,1.#QNAN
6.58177,31.3301,30.6309,1.#QNAN
6.55466,31.1356,30.4378,1.#QNAN
6.41444,31.1352,30.4673,1.#QNAN
6.419,31.2418,30.5752,1.#QNAN
6.41214,31.2075,30.5416,1.#QNAN
6.45965,31.1219,30.4441,1.#QNAN
6.54541,31.1961,30.5017,1.#QNAN
6.46608,31.0517,30.371,1.#QNAN
6.42089,31.0574,30.3864,1.#QNAN
6.48387,31.0932,30.4096,1.#QNAN
6.46543,30.8496,30.1645,1.#QNAN
6.43444,31.1669,30.4955,1.#QNAN
6.4146,31.4895,30.8292,1.#QNAN
6.61311,31.4347,30.7312,1.#QNAN
6.46724,31.2367,30.5599,1.#QNAN
6.43351,31.1313,30.4593,1.#QNAN
6.4009,31.4603,30.8022,1.#QNAN
6.42354,31.3581,30.6931,1.#QNAN
6.33301,31.1288,30.4778,1.#QNAN
6.42024,31.5258,30.8652,1.#QNAN
6.42669,31.415,30.7507,1.#QNAN
5.46046,30.8787,30.392,1.#QNAN
6.84269,31.5767,30.8263,1.#QNAN
666.905,714.027,255.091,-0.934006
1036.96,1043.45,116.146,-0.993786
1195.12,1199.58,103.383,-0.996279
1219.33,1223.43,100.062,-0.99665
1270.99,1274.96,100.43,-0.996893
1268.65,1272.58,100.015,-0.996907
1267.99,1271.97,100.594,-0.996868
1266.81,1270.75,100.036,-0.996897
1265.65,1269.59,99.995,-0.996894
1265.49,1269.44,100.063,-0.996889
1265.61,1269.54,99.9275,-0.996897
1267.87,1271.76,99.4177,-0.99694
1267.53,1271.4,99.1211,-0.996956
1268.43,1272.32,99.4177,-0.996943
1268.87,1272.83,100.374,-0.996886
1269.23,1273.19,100.238,-0.996896
1268.97,1272.98,100.983,-0.996849
1267.22,1271.13,99.6789,-0.996921
1268.97,1272.91,100.154,-0.9969
1267.72,1271.63,99.6224,-0.996927
1268.02,1272,100.514,-0.996873
1268.14,1272.04,99.4956,-0.996936
1268.68,1272.6,99.8624,-0.996916
1267.51,1271.37,98.9747,-0.996965
1266.9,1270.78,99.2434,-0.996946
1266.32,1270.23,99.5345,-0.996925
1266.94,1270.9,100.278,-0.996882
1267.61,1271.52,99.6117,-0.996927
1269.09,1272.97,99.2339,-0.996957
1332.73,1337.39,111.566,-0.996514
1372.49,1376.12,99.8937,-0.997362
1375.21,1378.89,100.721,-0.997329
1372.18,1375.78,99.4158,-0.997386
1374.21,1377.81,99.564,-0.997386
1371.97,1375.57,99.3252,-0.99739
1374.05,1377.79,101.393,-0.997289
1374.45,1378.14,100.831,-0.99732
1374.54,1378.23,100.846,-0.997319
1372.82,1376.51,100.611,-0.997325
1373.61,1377.33,101.071,-0.997304
1372.44,1376.15,101.097,-0.997298
1375.38,1379.07,100.814,-0.997324
1372.3,1376,100.848,-0.997311
1374.07,1377.77,100.829,-0.997319
1373.25,1376.95,100.814,-0.997316
1374.88,1378.58,101.007,-0.997312
1374.96,1378.59,100.032,-0.997364
1376.08,1379.73,100.238,-0.997357
1374.75,1378.32,99.1104,-0.997411
1373.82,1377.52,100.827,-0.997318
1373.55,1377.21,100.312,-0.997344
1374.98,1378.65,100.422,-0.997344
1373.71,1377.34,99.8762,-0.997367
1374.23,1377.86,99.9637,-0.997365
1374.35,1377.91,98.952,-0.997418
1373.46,1377.09,100.01,-0.997359
1374.47,1378.13,100.436,-0.997341
1373.78,1377.39,99.7553,-0.997374
1375.13,1378.76,99.9206,-0.99737
1373.04,1376.67,99.8568,-0.997366
1375.79,1379.47,100.734,-0.99733
1374.43,1378.04,99.6513,-0.997382
1374.51,1378.29,102.038,-0.997256
1373.62,1377.24,99.8073,-0.997371
1373.91,1377.63,101.156,-0.997301
1373.72,1377.37,100.165,-0.997352
1373.15,1376.79,100.039,-0.997357
1375.95,1379.7,101.757,-0.997277
1373.14,1376.71,99.1917,-0.997401
1375.76,1379.48,101.208,-0.997305
1373.98,1377.6,99.6858,-0.997378
1374.33,1378.01,100.734,-0.997325
1373.61,1377.25,100.072,-0.997357
1374.11,1377.8,100.874,-0.997316
1374.7,1378.35,100.173,-0.997356
1374.22,1377.87,100.23,-0.997351
1377.26,1380.94,100.812,-0.997332
1375.03,1378.66,99.9656,-0.997368
1376.18,1379.91,101.281,-0.997303
1375.04,1378.61,99.1835,-0.997409
1376.27,1380,101.436,-0.997295
1376.24,1379.86,99.9775,-0.997372
1376.3,1380.03,101.314,-0.997302
1376.89,1380.56,100.539,-0.997345
1376.28,1379.89,99.7415,-0.997384
1377.52,1381.17,100.313,-0.997359
1376.19,1379.83,100.21,-0.997359
1375.32,1379.05,101.316,-0.997298
1376.46,1380.09,100.095,-0.997366
1375.22,1378.85,99.975,-0.997368
1376.66,1380.33,100.65,-0.997338
1375.9,1379.45,98.8812,-0.997428
1376.88,1380.56,100.75,-0.997334
1377.16,1380.89,101.38,-0.997301
1375.59,1379.23,100.154,-0.99736
1376.88,1380.6,101.374,-0.997301
1376.65,1380.27,99.9087,-0.997377
1377.13,1380.84,101.123,-0.997315
1378.06,1381.7,100.145,-0.99737
1376.26,1379.85,99.3994,-0.997402
1376.46,1380.11,100.369,-0.997352
1374.69,1378.28,99.4435,-0.997394
1376.58,1380.38,102.366,-0.997247
1376.9,1380.61,101.171,-0.997311
1376.54,1380.21,100.669,-0.997337
1376.17,1379.81,100.083,-0.997366
1373.24,1376.89,100.187,-0.997349
1375.93,1379.6,100.586,-0.997339
1375.4,1379,99.5747,-0.99739
1374.72,1378.37,100.184,-0.997355
1375.08,1378.67,99.3397,-0.997401
1377,1380.65,100.364,-0.997354
1377.32,1381,100.799,-0.997333
1375.99,1379.65,100.43,-0.997347
1378.5,1382.19,100.876,-0.997333
1376.37,1379.99,99.9556,-0.997373
1378.18,1381.9,101.419,-0.997303
1375.58,1379.16,99.3321,-0.997403
1378.15,1381.88,101.509,-0.997298
1378.64,1382.23,99.5038,-0.997406
1377.96,1381.65,100.96,-0.997327
1376.65,1380.26,99.7447,-0.997385
1376.57,1380.27,101.007,-0.997319
1376.48,1380.08,99.5716,-0.997394
1375.32,1378.98,100.346,-0.997349
1378.01,1381.65,100.269,-0.997363
1376.1,1379.77,100.603,-0.997338
1377.35,1381.07,101.305,-0.997306
1376.15,1379.7,98.935,-0.997426
1379.69,1383.35,100.514,-0.997357
1378.22,1381.82,99.7002,-0.997394
1378.15,1381.84,100.918,-0.99733
1376.04,1379.65,99.6826,-0.997386
1376.15,1379.81,100.462,-0.997346
1375.13,1378.7,99.0921,-0.997414
1376.35,1380.04,100.942,-0.997321
1376.84,1380.43,99.5132,-0.997398
1377.26,1380.95,100.931,-0.997325
1377.31,1380.86,98.9766,-0.997428
1377.99,1381.62,100.028,-0.997376
1376.35,1379.93,99.3636,-0.997404
1376.39,1380,99.7321,-0.997385
1375.19,1378.79,99.5132,-0.997392
1375.57,1379.33,101.718,-0.997277
1375.35,1378.89,98.7598,-0.997432
1376.18,1379.84,100.418,-0.997348
1374.35,1377.92,99.1407,-0.997408
1376.08,1379.74,100.475,-0.997345
1376.51,1380.04,98.6319,-0.997443
1376.21,1379.83,99.8405,-0.997379
1374.53,1378.18,100.225,-0.997352
1375.62,1379.33,101.025,-0.997314
1375.22,1378.74,98.4067,-0.99745
1375.92,1379.54,99.8399,-0.997378
1375.38,1378.99,99.6023,-0.997388
1375.52,1379.17,100.291,-0.997352
1375.11,1378.69,99.3523,-0.9974
1377.21,1380.95,101.562,-0.997292
1376.95,1380.53,99.424,-0.997403
1375.8,1379.45,100.262,-0.997355
1376.33,1379.89,99.0183,-0.997422
1377.31,1381.08,101.901,-0.997274
1376.72,1380.33,99.7478,-0.997386
1377.16,1380.86,100.908,-0.997326
1376.67,1380.3,99.9731,-0.997374
1376.32,1379.97,100.407,-0.997349
1376.98,1380.56,99.3611,-0.997407
1378.16,1381.75,99.6061,-0.997398
1378.77,1382.28,98.4156,-0.997462
1379.17,1382.79,99.995,-0.997382
1378.96,1382.53,99.2113,-0.997422
1377.58,1381.18,99.7785,-0.997387
1378.85,1382.45,99.7791,-0.997392
1377.93,1381.52,99.6186,-0.997397
1379.14,1382.75,99.8718,-0.997388
1378.24,1381.88,100.263,-0.997364
1379.31,1382.96,100.367,-0.997363
1375.71,1379.28,99.1842,-0.997411
1378.17,1381.88,101.215,-0.997314
1378.76,1382.37,99.7854,-0.997391
1380.14,1383.84,101.093,-0.997328
1379.49,1383.07,99.4749,-0.99741
1382.74,1386.38,100.285,-0.99738
1380.76,1384.33,99.3862,-0.997419
1379.72,1383.38,100.646,-0.99735
1380.81,1384.41,99.7716,-0.9974
1380.08,1383.73,100.407,-0.997364
1382.01,1385.58,99.3837,-0.997424
1380.69,1384.3,99.9369,-0.997391
1382.49,1386.09,99.8643,-0.997401
1380.82,1384.34,98.5571,-0.997462
1382.46,1386.13,100.85,-0.99735
1381.55,1385.06,98.578,-0.997464
1382.14,1385.82,100.957,-0.997343
1381.37,1384.99,100.036,-0.997388
1381.39,1385.02,100.101,-0.997385
